Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
36.00,No,Travel_Rarely,917.00,Research & Development,6.00,4.00,Life Sciences,1.00,1221.00,3.00,Male,60.00,1.00,1.00,Laboratory Technician,3.00,Divorced,2741.00,6865.00,1.00,Y,No,14.00,3.00,3.00,80.00,1.00,7.00,4.00,3.00,7.00,7.00,1.00,7.00
30.00,No,Travel_Rarely,853.00,Research & Development,7.00,4.00,Life Sciences,1.00,1224.00,3.00,Male,49.00,3.00,2.00,Laboratory Technician,3.00,Divorced,3491.00,11309.00,1.00,Y,No,13.00,3.00,1.00,80.00,3.00,10.00,4.00,2.00,10.00,7.00,8.00,9.00
44.00,No,Travel_Rarely,200.00,Research & Development,29.00,4.00,Other,1.00,1225.00,4.00,Male,32.00,3.00,2.00,Research Scientist,4.00,Single,4541.00,7744.00,1.00,Y,No,25.00,4.00,2.00,80.00,0.00,20.00,3.00,3.00,20.00,11.00,13.00,17.00
20.00,No,Travel_Rarely,654.00,Sales,21.00,3.00,Marketing,1.00,1226.00,3.00,Male,43.00,4.00,1.00,Sales Representative,4.00,Single,2678.00,5050.00,1.00,Y,No,17.00,3.00,4.00,80.00,0.00,2.00,2.00,3.00,2.00,1.00,2.00,2.00
46.00,No,Travel_Rarely,150.00,Research & Development,2.00,4.00,Technical Degree,1.00,1228.00,4.00,Male,60.00,3.00,2.00,Manufacturing Director,4.00,Divorced,7379.00,17433.00,2.00,Y,No,11.00,3.00,3.00,80.00,1.00,12.00,3.00,2.00,6.00,3.00,1.00,4.00
42.00,No,Non-Travel,179.00,Human Resources,2.00,5.00,Medical,1.00,1231.00,4.00,Male,79.00,4.00,2.00,Human Resources,1.00,Married,6272.00,12858.00,7.00,Y,No,16.00,3.00,1.00,80.00,1.00,10.00,3.00,4.00,4.00,3.00,0.00,3.00
60.00,No,Travel_Rarely,696.00,Sales,7.00,4.00,Marketing,1.00,1233.00,2.00,Male,52.00,4.00,2.00,Sales Executive,4.00,Divorced,5220.00,10893.00,0.00,Y,Yes,18.00,3.00,2.00,80.00,1.00,12.00,3.00,3.00,11.00,7.00,1.00,9.00
32.00,No,Travel_Frequently,116.00,Research & Development,13.00,3.00,Other,1.00,1234.00,3.00,Female,77.00,2.00,1.00,Laboratory Technician,2.00,Married,2743.00,7331.00,1.00,Y,No,20.00,4.00,3.00,80.00,1.00,2.00,2.00,3.00,2.00,2.00,2.00,2.00
32.00,No,Travel_Frequently,1316.00,Research & Development,2.00,2.00,Life Sciences,1.00,1235.00,4.00,Female,38.00,3.00,2.00,Research Scientist,3.00,Single,4998.00,2338.00,4.00,Y,Yes,14.00,3.00,4.00,80.00,0.00,10.00,2.00,3.00,8.00,7.00,0.00,7.00
36.00,No,Travel_Rarely,363.00,Research & Development,1.00,3.00,Technical Degree,1.00,1237.00,3.00,Female,77.00,1.00,3.00,Manufacturing Director,1.00,Divorced,10252.00,4235.00,2.00,Y,Yes,21.00,4.00,3.00,80.00,1.00,17.00,2.00,3.00,7.00,7.00,7.00,7.00
33.00,No,Travel_Rarely,117.00,Research & Development,9.00,3.00,Medical,1.00,1238.00,1.00,Male,60.00,3.00,1.00,Research Scientist,4.00,Married,2781.00,6311.00,0.00,Y,No,13.00,3.00,2.00,80.00,1.00,15.00,5.00,3.00,14.00,10.00,4.00,10.00
40.00,No,Travel_Rarely,107.00,Sales,10.00,3.00,Technical Degree,1.00,1239.00,2.00,Female,84.00,2.00,2.00,Sales Executive,2.00,Divorced,6852.00,11591.00,7.00,Y,No,12.00,3.00,2.00,80.00,1.00,7.00,2.00,4.00,5.00,1.00,1.00,3.00
25.00,No,Travel_Rarely,1356.00,Sales,10.00,4.00,Life Sciences,1.00,1240.00,3.00,Male,57.00,3.00,2.00,Sales Executive,4.00,Single,4950.00,20623.00,0.00,Y,No,14.00,3.00,2.00,80.00,0.00,5.00,4.00,3.00,4.00,3.00,1.00,1.00
30.00,No,Travel_Rarely,1465.00,Research & Development,1.00,3.00,Medical,1.00,1241.00,4.00,Male,63.00,3.00,1.00,Research Scientist,2.00,Married,3579.00,9369.00,0.00,Y,Yes,21.00,4.00,1.00,80.00,1.00,12.00,2.00,3.00,11.00,9.00,5.00,7.00
42.00,No,Travel_Frequently,458.00,Research & Development,26.00,5.00,Medical,1.00,1242.00,1.00,Female,60.00,3.00,3.00,Research Director,1.00,Married,13191.00,23281.00,3.00,Y,Yes,17.00,3.00,3.00,80.00,0.00,20.00,6.00,3.00,1.00,0.00,0.00,0.00
35.00,No,Non-Travel,1212.00,Sales,8.00,2.00,Marketing,1.00,1243.00,3.00,Female,78.00,2.00,3.00,Sales Executive,4.00,Married,10377.00,13755.00,4.00,Y,Yes,11.00,3.00,2.00,80.00,1.00,16.00,6.00,2.00,13.00,2.00,4.00,12.00
27.00,No,Travel_Rarely,1103.00,Research & Development,14.00,3.00,Life Sciences,1.00,1244.00,1.00,Male,42.00,3.00,1.00,Research Scientist,1.00,Married,2235.00,14377.00,1.00,Y,Yes,14.00,3.00,4.00,80.00,2.00,9.00,3.00,2.00,9.00,7.00,6.00,8.00
54.00,No,Travel_Frequently,966.00,Research & Development,1.00,4.00,Life Sciences,1.00,1245.00,4.00,Female,53.00,3.00,3.00,Manufacturing Director,3.00,Divorced,10502.00,9659.00,7.00,Y,No,17.00,3.00,1.00,80.00,1.00,33.00,2.00,1.00,5.00,4.00,1.00,4.00
44.00,No,Travel_Rarely,1117.00,Research & Development,2.00,1.00,Life Sciences,1.00,1246.00,1.00,Female,72.00,4.00,1.00,Research Scientist,4.00,Married,2011.00,19982.00,1.00,Y,No,13.00,3.00,4.00,80.00,1.00,10.00,5.00,3.00,10.00,5.00,7.00,7.00
19.00,Yes,Non-Travel,504.00,Research & Development,10.00,3.00,Medical,1.00,1248.00,1.00,Female,96.00,2.00,1.00,Research Scientist,2.00,Single,1859.00,6148.00,1.00,Y,Yes,25.00,4.00,2.00,80.00,0.00,1.00,2.00,4.00,1.00,1.00,0.00,0.00
29.00,No,Travel_Rarely,1010.00,Research & Development,1.00,3.00,Life Sciences,1.00,1249.00,1.00,Female,97.00,3.00,1.00,Research Scientist,4.00,Divorced,3760.00,5598.00,1.00,Y,No,15.00,3.00,1.00,80.00,3.00,3.00,5.00,3.00,3.00,2.00,1.00,2.00
54.00,No,Travel_Rarely,685.00,Research & Development,3.00,3.00,Life Sciences,1.00,1250.00,4.00,Male,85.00,3.00,4.00,Research Director,4.00,Married,17779.00,23474.00,3.00,Y,No,14.00,3.00,1.00,80.00,0.00,36.00,2.00,3.00,10.00,9.00,0.00,9.00
31.00,No,Travel_Rarely,1332.00,Research & Development,11.00,2.00,Medical,1.00,1251.00,3.00,Male,80.00,3.00,2.00,Healthcare Representative,1.00,Married,6833.00,17089.00,1.00,Y,Yes,12.00,3.00,4.00,80.00,0.00,6.00,2.00,2.00,6.00,5.00,0.00,1.00
31.00,No,Travel_Rarely,1062.00,Research & Development,24.00,3.00,Medical,1.00,1252.00,3.00,Female,96.00,2.00,2.00,Healthcare Representative,1.00,Single,6812.00,17198.00,1.00,Y,No,19.00,3.00,2.00,80.00,0.00,10.00,2.00,3.00,10.00,9.00,1.00,8.00
59.00,No,Travel_Rarely,326.00,Sales,3.00,3.00,Life Sciences,1.00,1254.00,3.00,Female,48.00,2.00,2.00,Sales Executive,4.00,Single,5171.00,16490.00,5.00,Y,No,17.00,3.00,4.00,80.00,0.00,13.00,2.00,3.00,6.00,1.00,0.00,5.00
43.00,No,Travel_Rarely,920.00,Research & Development,3.00,3.00,Life Sciences,1.00,1255.00,3.00,Male,96.00,1.00,5.00,Research Director,4.00,Married,19740.00,18625.00,3.00,Y,No,14.00,3.00,2.00,80.00,1.00,25.00,2.00,3.00,8.00,7.00,0.00,7.00
49.00,No,Travel_Rarely,1098.00,Research & Development,4.00,2.00,Medical,1.00,1256.00,1.00,Male,85.00,2.00,5.00,Manager,3.00,Married,18711.00,12124.00,2.00,Y,No,13.00,3.00,3.00,80.00,1.00,23.00,2.00,4.00,1.00,0.00,0.00,0.00
36.00,No,Travel_Frequently,469.00,Research & Development,3.00,3.00,Technical Degree,1.00,1257.00,3.00,Male,46.00,3.00,1.00,Research Scientist,2.00,Married,3692.00,9256.00,1.00,Y,No,12.00,3.00,3.00,80.00,0.00,12.00,2.00,2.00,11.00,10.00,0.00,7.00
48.00,No,Travel_Rarely,969.00,Research & Development,2.00,2.00,Technical Degree,1.00,1258.00,4.00,Male,76.00,4.00,1.00,Laboratory Technician,2.00,Single,2559.00,16620.00,5.00,Y,No,11.00,3.00,3.00,80.00,0.00,7.00,4.00,2.00,1.00,0.00,0.00,0.00
27.00,No,Travel_Rarely,1167.00,Research & Development,4.00,2.00,Life Sciences,1.00,1259.00,1.00,Male,76.00,3.00,1.00,Research Scientist,3.00,Divorced,2517.00,3208.00,1.00,Y,No,11.00,3.00,2.00,80.00,3.00,5.00,2.00,3.00,5.00,3.00,0.00,3.00
29.00,No,Travel_Rarely,1329.00,Research & Development,7.00,3.00,Life Sciences,1.00,1260.00,3.00,Male,82.00,3.00,2.00,Healthcare Representative,4.00,Divorced,6623.00,4204.00,1.00,Y,Yes,11.00,3.00,2.00,80.00,2.00,6.00,2.00,3.00,6.00,0.00,1.00,0.00
48.00,No,Travel_Rarely,715.00,Research & Development,1.00,3.00,Life Sciences,1.00,1263.00,4.00,Male,76.00,2.00,5.00,Research Director,4.00,Single,18265.00,8733.00,6.00,Y,No,12.00,3.00,3.00,80.00,0.00,25.00,3.00,4.00,1.00,0.00,0.00,0.00
29.00,No,Travel_Rarely,694.00,Research & Development,1.00,3.00,Life Sciences,1.00,1264.00,4.00,Female,87.00,2.00,4.00,Research Director,4.00,Divorced,16124.00,3423.00,3.00,Y,No,14.00,3.00,2.00,80.00,2.00,9.00,2.00,2.00,7.00,7.00,1.00,7.00
34.00,No,Travel_Rarely,1320.00,Research & Development,20.00,3.00,Technical Degree,1.00,1265.00,3.00,Female,89.00,4.00,1.00,Research Scientist,3.00,Married,2585.00,21643.00,0.00,Y,No,17.00,3.00,4.00,80.00,0.00,2.00,5.00,2.00,1.00,0.00,0.00,0.00
44.00,No,Travel_Rarely,1099.00,Sales,5.00,3.00,Marketing,1.00,1267.00,2.00,Male,88.00,3.00,5.00,Manager,2.00,Married,18213.00,8751.00,7.00,Y,No,11.00,3.00,3.00,80.00,1.00,26.00,5.00,3.00,22.00,9.00,3.00,10.00
33.00,No,Travel_Rarely,536.00,Sales,10.00,5.00,Marketing,1.00,1268.00,4.00,Male,82.00,4.00,3.00,Sales Executive,3.00,Divorced,8380.00,21708.00,0.00,Y,Yes,14.00,3.00,4.00,80.00,2.00,10.00,3.00,3.00,9.00,8.00,0.00,8.00
19.00,No,Travel_Rarely,265.00,Research & Development,25.00,3.00,Life Sciences,1.00,1269.00,2.00,Female,57.00,4.00,1.00,Research Scientist,4.00,Single,2994.00,21221.00,1.00,Y,Yes,12.00,3.00,4.00,80.00,0.00,1.00,2.00,3.00,1.00,0.00,0.00,1.00
23.00,No,Travel_Rarely,373.00,Research & Development,1.00,2.00,Life Sciences,1.00,1270.00,4.00,Male,47.00,3.00,1.00,Research Scientist,3.00,Married,1223.00,16901.00,1.00,Y,No,22.00,4.00,4.00,80.00,1.00,1.00,2.00,3.00,1.00,0.00,0.00,1.00
25.00,Yes,Travel_Frequently,599.00,Sales,24.00,1.00,Life Sciences,1.00,1273.00,3.00,Male,73.00,1.00,1.00,Sales Representative,4.00,Single,1118.00,8040.00,1.00,Y,Yes,14.00,3.00,4.00,80.00,0.00,1.00,4.00,3.00,1.00,0.00,1.00,0.00
26.00,No,Travel_Rarely,583.00,Research & Development,4.00,2.00,Life Sciences,1.00,1275.00,3.00,Male,53.00,3.00,1.00,Research Scientist,4.00,Single,2875.00,9973.00,1.00,Y,Yes,20.00,4.00,2.00,80.00,0.00,8.00,2.00,2.00,8.00,5.00,2.00,2.00
45.00,Yes,Travel_Rarely,1449.00,Sales,2.00,3.00,Marketing,1.00,1277.00,1.00,Female,94.00,1.00,5.00,Manager,2.00,Single,18824.00,2493.00,2.00,Y,Yes,16.00,3.00,1.00,80.00,0.00,26.00,2.00,3.00,24.00,10.00,1.00,11.00
55.00,No,Non-Travel,177.00,Research & Development,8.00,1.00,Medical,1.00,1278.00,4.00,Male,37.00,2.00,4.00,Healthcare Representative,2.00,Divorced,13577.00,25592.00,1.00,Y,Yes,15.00,3.00,4.00,80.00,1.00,34.00,3.00,3.00,33.00,9.00,15.00,0.00
21.00,Yes,Travel_Frequently,251.00,Research & Development,10.00,2.00,Life Sciences,1.00,1279.00,1.00,Female,45.00,2.00,1.00,Laboratory Technician,3.00,Single,2625.00,25308.00,1.00,Y,No,20.00,4.00,3.00,80.00,0.00,2.00,2.00,1.00,2.00,2.00,2.00,2.00
46.00,No,Travel_Rarely,168.00,Sales,4.00,2.00,Marketing,1.00,1280.00,4.00,Female,33.00,2.00,5.00,Manager,2.00,Married,18789.00,9946.00,2.00,Y,No,14.00,3.00,3.00,80.00,1.00,26.00,2.00,3.00,11.00,4.00,0.00,8.00
34.00,No,Travel_Rarely,131.00,Sales,2.00,3.00,Marketing,1.00,1281.00,3.00,Female,86.00,3.00,2.00,Sales Executive,1.00,Single,4538.00,6039.00,0.00,Y,Yes,12.00,3.00,4.00,80.00,0.00,4.00,3.00,3.00,3.00,2.00,0.00,2.00
51.00,No,Travel_Frequently,237.00,Sales,9.00,3.00,Life Sciences,1.00,1282.00,4.00,Male,83.00,3.00,5.00,Manager,2.00,Divorced,19847.00,19196.00,4.00,Y,Yes,24.00,4.00,1.00,80.00,1.00,31.00,5.00,2.00,29.00,10.00,11.00,10.00
59.00,No,Travel_Rarely,1429.00,Research & Development,18.00,4.00,Medical,1.00,1283.00,4.00,Male,67.00,3.00,3.00,Manufacturing Director,4.00,Single,10512.00,20002.00,6.00,Y,No,12.00,3.00,4.00,80.00,0.00,25.00,6.00,2.00,9.00,7.00,5.00,4.00
34.00,No,Travel_Frequently,135.00,Research & Development,19.00,3.00,Medical,1.00,1285.00,3.00,Female,46.00,3.00,2.00,Laboratory Technician,2.00,Divorced,4444.00,22534.00,4.00,Y,No,13.00,3.00,3.00,80.00,2.00,15.00,2.00,4.00,11.00,8.00,5.00,10.00
28.00,No,Travel_Frequently,791.00,Research & Development,1.00,4.00,Medical,1.00,1286.00,4.00,Male,44.00,3.00,1.00,Laboratory Technician,3.00,Single,2154.00,6842.00,0.00,Y,Yes,11.00,3.00,3.00,80.00,0.00,5.00,2.00,2.00,4.00,2.00,0.00,2.00
44.00,No,Travel_Rarely,1199.00,Research & Development,4.00,2.00,Life Sciences,1.00,1288.00,3.00,Male,92.00,4.00,5.00,Manager,1.00,Divorced,19190.00,17477.00,1.00,Y,No,14.00,3.00,4.00,80.00,2.00,26.00,4.00,2.00,25.00,9.00,14.00,13.00
34.00,No,Travel_Frequently,648.00,Human Resources,11.00,3.00,Life Sciences,1.00,1289.00,3.00,Male,56.00,2.00,2.00,Human Resources,2.00,Married,4490.00,21833.00,4.00,Y,No,11.00,3.00,4.00,80.00,2.00,14.00,5.00,4.00,10.00,9.00,1.00,8.00
35.00,No,Travel_Rarely,735.00,Research & Development,6.00,1.00,Life Sciences,1.00,1291.00,3.00,Male,66.00,3.00,1.00,Research Scientist,3.00,Married,3506.00,6020.00,0.00,Y,Yes,14.00,3.00,4.00,80.00,0.00,4.00,3.00,3.00,3.00,2.00,2.00,2.00
42.00,No,Travel_Rarely,603.00,Research & Development,7.00,4.00,Medical,1.00,1292.00,2.00,Female,78.00,4.00,2.00,Research Scientist,2.00,Married,2372.00,5628.00,6.00,Y,Yes,16.00,3.00,4.00,80.00,0.00,18.00,2.00,3.00,1.00,0.00,0.00,0.00
43.00,No,Travel_Rarely,531.00,Sales,4.00,4.00,Marketing,1.00,1293.00,4.00,Female,56.00,2.00,3.00,Sales Executive,4.00,Single,10231.00,20364.00,3.00,Y,No,14.00,3.00,4.00,80.00,0.00,23.00,3.00,4.00,21.00,7.00,15.00,17.00
36.00,No,Travel_Rarely,429.00,Research & Development,2.00,4.00,Life Sciences,1.00,1294.00,3.00,Female,53.00,3.00,2.00,Manufacturing Director,2.00,Single,5410.00,2323.00,9.00,Y,Yes,11.00,3.00,4.00,80.00,0.00,18.00,2.00,3.00,16.00,14.00,5.00,12.00
44.00,Yes,Travel_Rarely,621.00,Research & Development,15.00,3.00,Medical,1.00,1295.00,1.00,Female,73.00,3.00,3.00,Healthcare Representative,4.00,Married,7978.00,14075.00,1.00,Y,No,11.00,3.00,4.00,80.00,1.00,10.00,2.00,3.00,10.00,7.00,0.00,5.00
28.00,No,Travel_Frequently,193.00,Research & Development,2.00,3.00,Life Sciences,1.00,1296.00,4.00,Male,52.00,2.00,1.00,Laboratory Technician,4.00,Married,3867.00,14222.00,1.00,Y,Yes,12.00,3.00,2.00,80.00,1.00,2.00,2.00,3.00,2.00,2.00,2.00,2.00
51.00,No,Travel_Frequently,968.00,Research & Development,6.00,2.00,Medical,1.00,1297.00,2.00,Female,40.00,2.00,1.00,Laboratory Technician,3.00,Single,2838.00,4257.00,0.00,Y,No,14.00,3.00,2.00,80.00,0.00,8.00,6.00,2.00,7.00,0.00,7.00,7.00
30.00,No,Non-Travel,879.00,Research & Development,9.00,2.00,Medical,1.00,1298.00,3.00,Female,72.00,3.00,2.00,Manufacturing Director,3.00,Single,4695.00,12858.00,7.00,Y,Yes,18.00,3.00,3.00,80.00,0.00,10.00,3.00,3.00,8.00,4.00,1.00,7.00
29.00,Yes,Travel_Rarely,806.00,Research & Development,7.00,3.00,Technical Degree,1.00,1299.00,2.00,Female,39.00,3.00,1.00,Laboratory Technician,3.00,Divorced,3339.00,17285.00,3.00,Y,Yes,13.00,3.00,1.00,80.00,2.00,10.00,2.00,3.00,7.00,7.00,7.00,7.00
28.00,No,Travel_Rarely,640.00,Research & Development,1.00,3.00,Technical Degree,1.00,1301.00,4.00,Male,84.00,3.00,1.00,Research Scientist,1.00,Single,2080.00,4732.00,2.00,Y,No,11.00,3.00,2.00,80.00,0.00,5.00,2.00,2.00,3.00,2.00,1.00,2.00
25.00,No,Travel_Rarely,266.00,Research & Development,1.00,3.00,Medical,1.00,1303.00,4.00,Female,40.00,3.00,1.00,Research Scientist,2.00,Single,2096.00,18830.00,1.00,Y,No,18.00,3.00,4.00,80.00,0.00,2.00,3.00,2.00,2.00,2.00,2.00,1.00
32.00,No,Travel_Rarely,604.00,Sales,8.00,3.00,Medical,1.00,1304.00,3.00,Male,56.00,4.00,2.00,Sales Executive,4.00,Married,6209.00,11693.00,1.00,Y,No,15.00,3.00,3.00,80.00,2.00,10.00,4.00,4.00,10.00,7.00,0.00,8.00
45.00,No,Travel_Frequently,364.00,Research & Development,25.00,3.00,Medical,1.00,1306.00,2.00,Female,83.00,3.00,5.00,Manager,2.00,Single,18061.00,13035.00,3.00,Y,No,22.00,4.00,3.00,80.00,0.00,22.00,4.00,3.00,0.00,0.00,0.00,0.00
39.00,No,Travel_Rarely,412.00,Research & Development,13.00,4.00,Medical,1.00,1307.00,3.00,Female,94.00,2.00,4.00,Manager,2.00,Divorced,17123.00,17334.00,6.00,Y,Yes,13.00,3.00,4.00,80.00,2.00,21.00,4.00,3.00,19.00,9.00,15.00,2.00
58.00,No,Travel_Rarely,848.00,Research & Development,23.00,4.00,Life Sciences,1.00,1308.00,1.00,Male,88.00,3.00,1.00,Research Scientist,3.00,Divorced,2372.00,26076.00,1.00,Y,No,12.00,3.00,4.00,80.00,2.00,2.00,3.00,3.00,2.00,2.00,2.00,2.00
32.00,Yes,Travel_Rarely,1089.00,Research & Development,7.00,2.00,Life Sciences,1.00,1309.00,4.00,Male,79.00,3.00,2.00,Laboratory Technician,3.00,Married,4883.00,22845.00,1.00,Y,No,18.00,3.00,1.00,80.00,1.00,10.00,3.00,3.00,10.00,4.00,1.00,1.00
39.00,Yes,Travel_Rarely,360.00,Research & Development,23.00,3.00,Medical,1.00,1310.00,3.00,Male,93.00,3.00,1.00,Research Scientist,1.00,Single,3904.00,22154.00,0.00,Y,No,13.00,3.00,1.00,80.00,0.00,6.00,2.00,3.00,5.00,2.00,0.00,3.00
30.00,No,Travel_Rarely,1138.00,Research & Development,6.00,3.00,Technical Degree,1.00,1311.00,1.00,Female,48.00,2.00,2.00,Laboratory Technician,4.00,Married,4627.00,23631.00,0.00,Y,No,12.00,3.00,1.00,80.00,1.00,10.00,6.00,3.00,9.00,2.00,6.00,7.00
36.00,No,Travel_Rarely,325.00,Research & Development,10.00,4.00,Technical Degree,1.00,1312.00,4.00,Female,63.00,3.00,3.00,Healthcare Representative,3.00,Married,7094.00,5747.00,3.00,Y,No,12.00,3.00,1.00,80.00,0.00,10.00,0.00,3.00,7.00,7.00,1.00,7.00
46.00,No,Travel_Rarely,991.00,Human Resources,1.00,2.00,Life Sciences,1.00,1314.00,4.00,Female,44.00,3.00,1.00,Human Resources,1.00,Single,3423.00,22957.00,6.00,Y,No,12.00,3.00,3.00,80.00,0.00,10.00,3.00,4.00,7.00,6.00,5.00,7.00
28.00,No,Non-Travel,1476.00,Research & Development,1.00,3.00,Life Sciences,1.00,1315.00,3.00,Female,55.00,1.00,2.00,Laboratory Technician,4.00,Married,6674.00,16392.00,0.00,Y,No,11.00,3.00,1.00,80.00,3.00,10.00,6.00,3.00,9.00,8.00,7.00,5.00
50.00,No,Travel_Rarely,1322.00,Research & Development,28.00,3.00,Life Sciences,1.00,1317.00,4.00,Female,43.00,3.00,4.00,Research Director,1.00,Married,16880.00,22422.00,4.00,Y,Yes,11.00,3.00,2.00,80.00,0.00,25.00,2.00,3.00,3.00,2.00,1.00,2.00
40.00,Yes,Travel_Rarely,299.00,Sales,25.00,4.00,Marketing,1.00,1318.00,4.00,Male,57.00,2.00,3.00,Sales Executive,2.00,Single,9094.00,17235.00,2.00,Y,Yes,12.00,3.00,3.00,80.00,0.00,9.00,2.00,3.00,5.00,4.00,1.00,0.00
52.00,Yes,Travel_Rarely,1030.00,Sales,5.00,3.00,Life Sciences,1.00,1319.00,2.00,Male,64.00,3.00,3.00,Sales Executive,2.00,Single,8446.00,21534.00,9.00,Y,Yes,19.00,3.00,3.00,80.00,0.00,10.00,2.00,2.00,8.00,7.00,7.00,7.00
30.00,No,Travel_Rarely,634.00,Research & Development,17.00,4.00,Medical,1.00,1321.00,2.00,Female,95.00,3.00,3.00,Manager,1.00,Married,11916.00,25927.00,1.00,Y,Yes,23.00,4.00,4.00,80.00,2.00,9.00,2.00,3.00,9.00,1.00,0.00,8.00
39.00,No,Travel_Rarely,524.00,Research & Development,18.00,2.00,Life Sciences,1.00,1322.00,1.00,Male,32.00,3.00,2.00,Manufacturing Director,3.00,Single,4534.00,13352.00,0.00,Y,No,11.00,3.00,1.00,80.00,0.00,9.00,6.00,3.00,8.00,7.00,1.00,7.00
31.00,No,Non-Travel,587.00,Sales,2.00,4.00,Life Sciences,1.00,1324.00,4.00,Female,57.00,3.00,3.00,Sales Executive,3.00,Divorced,9852.00,8935.00,1.00,Y,Yes,19.00,3.00,1.00,80.00,1.00,10.00,5.00,2.00,10.00,8.00,9.00,6.00
41.00,No,Non-Travel,256.00,Sales,10.00,2.00,Medical,1.00,1329.00,3.00,Male,40.00,1.00,2.00,Sales Executive,2.00,Single,6151.00,22074.00,1.00,Y,No,13.00,3.00,1.00,80.00,0.00,19.00,4.00,3.00,19.00,2.00,11.00,9.00
31.00,Yes,Travel_Frequently,1060.00,Sales,1.00,3.00,Life Sciences,1.00,1331.00,4.00,Female,54.00,3.00,1.00,Sales Representative,2.00,Single,2302.00,8319.00,1.00,Y,Yes,11.00,3.00,1.00,80.00,0.00,3.00,2.00,4.00,3.00,2.00,2.00,2.00
44.00,Yes,Travel_Rarely,935.00,Research & Development,3.00,3.00,Life Sciences,1.00,1333.00,1.00,Male,89.00,3.00,1.00,Laboratory Technician,1.00,Married,2362.00,14669.00,4.00,Y,No,12.00,3.00,3.00,80.00,0.00,10.00,4.00,4.00,3.00,2.00,1.00,2.00
42.00,No,Non-Travel,495.00,Research & Development,2.00,1.00,Life Sciences,1.00,1334.00,3.00,Male,37.00,3.00,4.00,Manager,3.00,Married,17861.00,26582.00,0.00,Y,Yes,13.00,3.00,4.00,80.00,0.00,21.00,3.00,2.00,20.00,8.00,2.00,10.00
55.00,No,Travel_Rarely,282.00,Research & Development,2.00,2.00,Medical,1.00,1336.00,4.00,Female,58.00,1.00,5.00,Manager,3.00,Married,19187.00,6992.00,4.00,Y,No,14.00,3.00,4.00,80.00,1.00,23.00,5.00,3.00,19.00,9.00,9.00,11.00
56.00,No,Travel_Rarely,206.00,Human Resources,8.00,4.00,Life Sciences,1.00,1338.00,4.00,Male,99.00,3.00,5.00,Manager,2.00,Single,19717.00,4022.00,6.00,Y,No,14.00,3.00,1.00,80.00,0.00,36.00,4.00,3.00,7.00,3.00,7.00,7.00
40.00,No,Non-Travel,458.00,Research & Development,16.00,2.00,Life Sciences,1.00,1340.00,3.00,Male,74.00,3.00,1.00,Research Scientist,3.00,Divorced,3544.00,8532.00,9.00,Y,No,16.00,3.00,2.00,80.00,1.00,6.00,0.00,3.00,4.00,2.00,0.00,0.00
34.00,No,Travel_Rarely,943.00,Research & Development,9.00,3.00,Life Sciences,1.00,1344.00,4.00,Male,86.00,3.00,3.00,Healthcare Representative,4.00,Divorced,8500.00,5494.00,0.00,Y,No,11.00,3.00,4.00,80.00,1.00,10.00,0.00,2.00,9.00,7.00,1.00,6.00
40.00,No,Travel_Rarely,523.00,Research & Development,2.00,3.00,Life Sciences,1.00,1346.00,3.00,Male,98.00,3.00,2.00,Research Scientist,4.00,Single,4661.00,22455.00,1.00,Y,No,13.00,3.00,3.00,80.00,0.00,9.00,4.00,3.00,9.00,8.00,8.00,8.00
41.00,No,Travel_Frequently,1018.00,Sales,1.00,3.00,Marketing,1.00,1349.00,3.00,Female,66.00,3.00,2.00,Sales Executive,1.00,Divorced,4103.00,4297.00,0.00,Y,No,17.00,3.00,4.00,80.00,1.00,10.00,2.00,3.00,9.00,3.00,1.00,7.00
35.00,No,Travel_Frequently,482.00,Research & Development,4.00,4.00,Life Sciences,1.00,1350.00,3.00,Male,87.00,3.00,2.00,Research Scientist,3.00,Single,4249.00,2690.00,1.00,Y,Yes,11.00,3.00,2.00,80.00,0.00,9.00,3.00,3.00,9.00,6.00,1.00,1.00
51.00,No,Travel_Rarely,770.00,Human Resources,5.00,3.00,Life Sciences,1.00,1352.00,3.00,Male,84.00,3.00,4.00,Manager,2.00,Divorced,14026.00,17588.00,1.00,Y,Yes,11.00,3.00,2.00,80.00,1.00,33.00,2.00,3.00,33.00,9.00,0.00,10.00
38.00,No,Travel_Rarely,1009.00,Sales,2.00,2.00,Life Sciences,1.00,1355.00,2.00,Female,31.00,3.00,2.00,Sales Executive,1.00,Divorced,6893.00,19461.00,3.00,Y,No,15.00,3.00,4.00,80.00,1.00,11.00,3.00,3.00,7.00,7.00,1.00,7.00
34.00,No,Travel_Rarely,507.00,Sales,15.00,2.00,Medical,1.00,1356.00,3.00,Female,66.00,3.00,2.00,Sales Executive,1.00,Single,6125.00,23553.00,1.00,Y,No,12.00,3.00,4.00,80.00,0.00,10.00,6.00,4.00,10.00,8.00,9.00,6.00
